srcIp,dstIp,srcPort,dstPort,protocol
10.23.18.80,10.10.240.142,41166,9092,['tcp']
10.23.18.80,10.10.240.143,48582,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,50876,12834,['tcp']
10.23.18.80,10.10.240.143,48582,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,33048,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,41166,9092,['tcp']
10.23.18.80,10.10.240.143,48582,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51148,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,33048,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51376,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,33048,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.142,41832,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,48582,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51476,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,51508,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,51610,12834,['tcp']
10.23.18.80,10.10.240.144,35706,9092,['tcp']
10.23.18.80,10.10.240.179,51446,12834,['tcp']
10.23.18.80,10.10.240.144,35540,9092,['tcp']
10.23.18.80,10.10.240.179,51414,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,48582,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51542,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,48582,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,35540,9092,['tcp']
10.23.18.80,10.10.240.142,41930,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,41930,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51344,12834,['tcp']
10.23.18.80,10.10.240.144,35706,9092,['tcp']
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.179,51640,12834,['tcp']
10.23.18.80,10.10.240.179,51708,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,35706,9092,['tcp']
10.23.18.80,10.10.240.142,41930,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51676,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,41930,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51740,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,49346,9092,['tcp']
10.23.18.80,10.10.240.144,35706,9092,['tcp']
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,51110,12834,['tcp']
10.23.18.80,10.10.240.143,49282,9092,['tcp']
10.23.18.80,10.10.240.179,51576,12834,['tcp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,52304,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,52472,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52336,12834,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52558,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,52422,12834,['tcp']
10.23.18.80,10.10.240.179,52370,12834,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52628,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52524,12834,['tcp']
10.23.18.80,10.10.240.179,52660,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,49578,9092,['tcp']
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.142,41930,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52596,12834,['tcp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.142,41930,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,49346,9092,['tcp']
10.23.18.80,10.10.240.179,51770,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.144,35968,9092,['tcp']
10.23.18.80,10.10.240.179,51972,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,52004,12834,['tcp']
10.23.18.80,10.10.240.143,49346,9092,['tcp']
10.23.18.80,10.10.240.179,51804,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,35968,9092,['tcp']
10.23.18.80,10.10.240.179,51872,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.23.72,10.10.240.122,8080,38334,['tcp']
10.23.18.80,10.10.240.179,51838,12834,['tcp']
10.23.18.80,10.10.240.179,51904,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,51938,12834,['tcp']
10.23.18.80,10.10.240.179,52134,12834,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52070,12834,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52166,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,52102,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,52264,12834,['tcp']
10.23.18.80,10.10.240.179,52036,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52200,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52232,12834,['tcp']
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.144,35968,9092,['tcp']
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52752,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.179,52902,12834,['tcp']
10.23.18.80,10.10.240.179,52938,12834,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.179,53144,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,52972,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.179,53114,12834,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52708,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52784,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,52828,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,52862,12834,['tcp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.144,36168,9092,['tcp']
10.23.18.80,10.10.240.179,53038,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,53006,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53340,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,53438,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.179,53244,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.142,43858,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.179,53176,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,42490,9092,['tcp']
10.23.18.80,10.10.240.142,43858,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53376,12834,['tcp']
10.23.18.80,10.10.240.179,53408,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53306,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53274,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,53208,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.179,53070,12834,['tcp']
10.23.18.80,10.10.240.143,49872,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.179,53622,12834,['tcp']
10.23.18.80,10.10.240.142,43858,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,53524,12834,['tcp']
10.23.18.80,10.10.240.179,53482,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.142,43858,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,53590,12834,['tcp']
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,53796,12834,['tcp']
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.179,53830,12834,['tcp']
10.23.18.80,10.10.240.142,44348,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,53700,12834,['tcp']
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.142,43858,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,53968,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44348,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53656,12834,['tcp']
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53904,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53762,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53870,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53556,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,43858,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54000,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.142,44348,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54106,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,54138,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,54074,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,54206,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44722,9092,['tcp']
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54398,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54300,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,54462,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54494,12834,['tcp']
10.23.18.80,10.10.240.179,54430,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,54366,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44722,9092,['tcp']
10.23.18.80,10.10.240.142,44722,9092,['tcp']
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.110,10.10.240.118,2918,1831,['tcp']
10.23.18.80,10.10.240.142,44348,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.179,54334,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44722,9092,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54270,12834,['tcp']
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54170,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,37372,9092,['tcp']
10.23.18.80,10.10.240.142,44348,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54238,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54564,12834,['tcp']
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54628,12834,['tcp']
10.23.18.80,10.10.240.179,54660,12834,['tcp']
10.23.18.80,10.10.240.179,54824,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54856,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,54728,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.110,10.10.240.118,2918,1831,['tcp']
10.23.18.80,10.10.240.179,54694,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,45078,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,53938,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.179,54032,12834,['tcp']
10.23.18.80,10.10.240.179,54596,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44722,9092,['tcp']
10.23.18.80,10.10.240.179,54526,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,51046,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,52594,9092,['tcp']
10.23.18.80,10.10.240.179,54792,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,45078,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,54888,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.144,38164,9092,"['kafka', 'tcp']"
10.23.18.110,10.10.240.118,2918,1831,['tcp']
10.23.18.80,10.10.240.179,55214,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,52854,9092,['tcp']
10.23.18.80,10.10.240.142,45212,9092,['tcp']
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.179,55050,12834,['tcp']
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,55118,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,55084,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,52594,9092,['tcp']
10.23.18.80,10.10.240.179,55182,12834,"['tcp', 'http2']"
