srcIp,dstIp,srcPort,dstPort,protocol
10.23.18.80,10.10.240.142,59484,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41070,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,40276,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,41602,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59910,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42032,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,60782,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41998,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,41968,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40802,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40700,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,53198,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40836,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59484,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40866,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,59484,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40932,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,59750,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40998,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,40966,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,53198,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40900,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,40604,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,59484,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40768,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38276,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,52602,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59322,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40734,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38276,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,52602,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40638,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,52602,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40570,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38276,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59322,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,40670,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,41038,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38012,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,52602,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41274,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41470,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59910,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59910,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41340,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,41372,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.179,41308,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.142,59910,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41244,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41138,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59910,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41212,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59750,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41102,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41174,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,53328,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,41502,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,59910,9092,"['kafka', 'tcp']"
10.23.18.52,10.10.240.103,42380,443,"['tcp', 'tls']"
10.23.18.52,10.10.240.103,42382,443,"['tcp', 'tls']"
10.23.18.52,10.10.240.103,42386,443,"['tcp', 'tls']"
10.23.18.52,10.10.240.103,42390,443,"['tcp', 'tls']"
10.23.18.52,10.10.240.103,42384,443,"['tcp', 'tls']"
10.23.18.52,10.10.240.103,42388,443,"['tcp', 'tls']"
10.23.18.80,10.10.240.179,42554,12834,"['tcp', 'http2']"
10.23.18.208,10.10.240.103,40112,443,"['tcp', 'tls']"
10.23.18.80,10.10.240.179,42488,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,32840,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,39996,9092,"['kafka', 'tcp']"
10.23.18.208,10.10.240.103,40104,443,"['tcp', 'tls']"
10.23.18.208,10.10.240.103,40106,443,"['tcp', 'tls']"
10.23.18.208,10.10.240.103,40108,443,"['tcp', 'tls']"
10.23.18.208,10.10.240.103,40110,443,"['tcp', 'tls']"
10.23.18.80,10.10.240.179,42520,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42390,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40228,9092,"['kafka', 'tcp']"
10.23.18.208,10.10.240.103,40114,443,"['tcp', 'tls']"
10.23.18.80,10.10.240.179,42454,12834,"['tcp', 'http2']"
10.23.18.208,10.10.240.103,40114,443,"['tcp', 'tls']"
10.23.18.80,10.10.240.144,54264,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42358,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42324,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,32840,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,39996,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54264,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42256,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,60782,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42098,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42160,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42128,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,60782,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54264,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42226,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,54264,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,60782,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54264,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,59910,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42192,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,38474,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54264,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42064,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42288,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42422,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,32840,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,39996,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42588,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42742,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40228,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42626,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42796,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40228,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42662,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42702,12834,"['tcp', 'http2']"
10.23.16.26,10.10.240.110,0,0,['icmp']
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43068,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42842,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40228,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43000,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.101,0,0,['icmp']
10.23.18.80,10.10.240.143,40228,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.16.26,10.10.240.100,0,0,['icmp']
10.23.18.80,10.10.240.179,42904,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43102,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40228,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40228,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42938,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,42970,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43032,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.52,10.10.240.103,42390,443,"['tcp', 'tls']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,54754,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,44462,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40774,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40774,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43134,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43234,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43268,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43200,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43310,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40774,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,42872,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43420,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40774,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43388,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40774,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43450,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43484,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,41254,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40774,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43516,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43580,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43840,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,56010,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41254,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43744,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43808,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,56010,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41254,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41254,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43906,12834,['tcp']
10.23.18.80,10.10.240.179,43874,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43776,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43614,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43712,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,56010,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43648,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43680,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,41254,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,55428,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43164,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,43352,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33072,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43548,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44004,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,41612,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41772,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41772,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44134,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41772,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44266,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,34652,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43940,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44066,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,33786,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44230,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44198,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44364,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41936,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44330,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41936,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44408,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,34818,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,34818,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,43972,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41612,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44100,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.142,34652,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,41612,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.144,56236,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44034,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,44508,12834,"['tcp', 'http2']"
10.23.18.110,10.10.240.118,2918,3906,['tcp']
10.23.18.80,10.10.240.143,41936,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,34652,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44298,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.143,40506,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.142,34818,9092,"['kafka', 'tcp']"
10.23.18.80,10.10.240.179,44438,12834,"['tcp', 'http2']"
10.23.18.80,10.10.240.179,44470,12834,"['tcp', 'http2']"
